time,concentration,particles03,particles05,particles10,particles25,particles50,particles100,['Time'],['Temperature'],['Gas'],['Relative Humidity'],['Pressure'],['Altitude']
241,1,162,40,11,1,0,0,15:06:56,18.6442578125,196319,51.126614917898685,1008.3824293543721,40.60490009142727
242,1,162,40,11,1,0,0,15:06:57,18.63625,196906,51.03821188970656,1008.3724392903684,40.68839947703477
243,1,162,40,11,1,0,0,15:06:58,18.6321484375,196906,50.94409509309963,1008.3706986485363,40.70294825350088
244,1,198,51,19,1,0,0,15:06:59,18.6278515625,197971,50.843768785918414,1008.3720488198699,40.69166313806758
245,1,198,51,19,1,0,0,15:07:00,18.621796875,198448,50.74951633683598,1008.3721645558569,40.6906957843901
246,1,198,51,19,1,0,0,15:07:01,18.6175,198808,50.68667777087579,1008.3718055798807,40.693696206073156
247,1,186,54,19,1,0,0,15:07:02,18.61359375,199894,50.617681910104196,1008.3738095009486,40.67694688398747
248,1,186,54,19,1,0,0,15:07:03,18.6098828125,200136,50.55496251300315,1008.3778492646277,40.64318151273666
249,1,186,54,19,1,0,0,15:07:04,18.606171875,199530,50.51716040753848,1008.3784711428194,40.637983706530626
250,1,210,57,19,1,0,0,15:07:05,18.6051953125,200380,50.4797004001304,1008.3700004105572,40.70878432961791
251,1,210,57,19,1,0,0,15:07:06,18.6005078125,199772,50.42313226089047,1008.3655693219384,40.74582073338385
252,1,210,57,19,1,0,0,15:07:07,18.596015625,199772,50.41014337961268,1008.3648829594439,40.75155757434754
253,1,225,62,19,1,0,0,15:07:08,18.589765625,200015,50.40316125634272,1008.3680885534143,40.72476420444328
254,1,225,62,19,1,0,0,15:07:09,18.5852734375,200380,50.39639379707543,1008.3674019708563,40.730502873158336
255,1,225,62,19,1,0,0,15:07:10,18.5784375,201237,50.4328826091969,1008.3713348708641,40.69763052508698
256,2,255,70,22,1,0,0,15:07:11,18.5723828125,201730,50.46325155760208,1008.3680316802696,40.7252395676001
257,2,255,70,22,1,0,0,15:07:12,18.570625,201607,50.469259199628645,1008.3650882644491,40.74984156800654
258,2,255,70,22,1,0,0,15:07:13,18.5692578125,203224,50.475314682989925,1008.3662165239832,40.740411211087476
259,2,279,78,22,1,0,0,15:07:14,18.5676953125,202848,50.4875692194813,1008.3636001498344,40.762279722766515
260,2,279,78,22,1,0,0,15:07:15,18.5661328125,201730,50.524719174649796,1008.3678189068819,40.727017992926
261,2,279,78,22,1,0,0,15:07:16,18.563984375,201730,50.56180513873079,1008.3676389284458,40.72852230820802
262,1,288,84,22,1,0,0,15:07:17,18.5645703125,203853,50.62414127262865,1008.3634937415898,40.76316911868347
263,1,288,84,22,1,0,0,15:07:18,18.5680859375,203349,50.674398755727665,1008.3625454557954,40.77109521381851
264,1,288,84,22,1,0,0,15:07:19,18.5680859375,202226,50.71800926448344,1008.3659630306632,40.74252998923473
265,1,267,77,19,2,0,0,15:07:20,18.56359375,201114,50.773544957352435,1008.353314627834,40.84824992821157
266,2,267,77,19,2,0,0,15:07:21,18.562421875,201978,50.92304897746172,1008.3564786745172,40.821803577589115
267,2,267,77,19,2,0,0,15:07:22,18.560859375,201854,51.0539007892414,1008.3589886086618,40.80082460544972
268,1,267,76,16,1,0,0,15:07:23,18.562421875,201978,51.14150894961427,1008.3530611308706,40.850368758759295
269,1,267,76,16,1,0,0,15:07:24,18.5571484375,201607,51.247062997057924,1008.3579009831819,40.80991538245811
270,1,267,76,16,1,0,0,15:07:25,18.5520703125,200746,51.39022226337826,1008.3528152183687,40.85242419571367
271,1,270,77,16,1,0,0,15:07:26,18.54953125,200624,51.62145572094185,1008.358816011877,40.802267232838524
272,1,270,77,16,1,0,0,15:07:27,18.546015625,199289,51.90930125456866,1008.3631814591191,40.765779281096556
273,1,270,77,16,1,0,0,15:07:28,18.544453125,198568,52.248108677503595,1008.3503126801363,40.87334145366856
274,1,234,67,9,1,0,0,15:07:29,18.54015625,199048,52.530552971695094,1008.3499524200245,40.87635266134962
275,1,234,67,9,1,0,0,15:07:30,18.5360546875,199530,52.7693402189951,1008.3533365401707,40.84806677602464
276,1,234,67,9,1,0,0,15:07:31,18.5341015625,199048,52.9645458231785,1008.3517746908194,40.86112135370417
277,1,234,67,10,1,0,0,15:07:32,18.5352734375,199651,53.135096672944485,1008.363989222473,40.75902772337133
278,1,234,67,10,1,0,0,15:07:33,18.5372265625,199772,53.293266055725184,1008.3655511022048,40.74597301980172
279,1,234,67,10,1,0,0,15:07:34,18.5409375,200991,53.3822337772397,1008.368347781834,40.72259749420395
280,1,225,66,11,1,0,0,15:07:35,18.542890625,201978,53.43939528425479,1008.3630747562106,40.76667114021476
281,1,225,66,11,1,0,0,15:07:36,18.5423046875,200746,53.52155898749204,1008.3620935902377,40.77487206193214
282,1,225,66,11,1,0,0,15:07:37,18.5450390625,201978,53.58519332713773,1008.3632549143953,40.76516531701769
283,1,225,66,11,1,0,0,15:07:38,18.5458203125,201978,53.60428299164503,1008.3628544048498,40.76851291190125
284,1,225,66,11,1,0,0,15:07:39,18.546015625,203475,53.61063834299562,1008.3683076464067,40.722932958322424
285,1,225,66,11,1,0,0,15:07:40,18.54640625,201607,53.65500718190478,1008.3604181079651,40.788876332350945
286,1,210,61,10,1,0,0,15:07:41,18.54640625,201607,53.73734197360217,1008.3621268378056,40.77459416725209
287,1,210,61,10,1,0,0,15:07:42,18.5466015625,202226,53.83875242418068,1008.364162622125,40.757578391345085
288,1,210,61,10,1,0,0,15:07:43,18.5501171875,203224,53.88991680474045,1008.3666321261383,40.73693747644629
289,1,201,56,10,1,0,0,15:07:44,18.553828125,204995,53.827002126388145,1008.3728461562014,40.68499878032691
290,1,201,56,10,1,0,0,15:07:45,18.55578125,205892,53.694202252614765,1008.3761167031151,40.657662688654064
291,1,201,56,10,1,0,0,15:07:46,18.55578125,206667,53.52960596775352,1008.374407947547,40.67194490835335
292,1,192,50,10,1,0,0,15:07:47,18.5548046875,206537,53.37135418255794,1008.3727726763699,40.685612944917445
293,1,192,50,10,1,0,0,15:07:48,18.5587109375,207579,53.23281066814036,1008.3758962390643,40.659505382942264
294,0,192,50,10,1,0,0,15:07:49,18.5630078125,208895,53.06285770951408,1008.3728387799453,40.68506043309453
295,0,192,49,9,0,0,0,15:07:50,18.56359375,209161,52.85475877661977,1008.3704023816847,40.70542453761969
296,0,192,49,9,0,0,0,15:07:51,18.5563671875,210363,52.63331662560887,1008.3634278134649,40.76372016817537
297,1,192,49,9,0,0,0,15:07:52,18.55265625,210767,52.418876847488676,1008.3555051110186,40.82994099829389
298,1,201,49,9,0,0,0,15:07:53,18.5520703125,211308,52.217646689757345,1008.3476889859985,40.89527142832775
299,1,201,49,9,0,0,0,15:07:54,18.5532421875,210767,52.07334892725584,1008.3496512699861,40.87886980249252
300,1,201,49,9,0,0,0,15:07:55,18.5548046875,211037,51.935486769852275,1008.3505588990422,40.87128345153209
301,1,207,49,9,0,0,0,15:07:56,18.5520703125,211988,51.83480686557208,1008.3528152183687,40.85242419571367
302,1,207,49,9,0,0,0,15:07:57,18.5489453125,210767,51.74666724223067,1008.3527086485545,40.85331494979559
303,1,207,49,9,0,0,0,15:07:58,18.5469921875,210229,51.78402644733981,1008.3545643432235,40.83780430585416
304,0,198,46,8,0,0,0,15:07:59,18.5434765625,210632,51.89644134007176,1008.3589297561858,40.80131651606298
305,0,198,46,8,0,0,0,15:08:00,18.53625,212125,51.97081376350695,1008.3519548925437,40.85961515292052
306,0,198,46,8,0,0,0,15:08:01,18.5341015625,212125,51.98936880321142,1008.3534833875221,40.84683936645293
307,0,186,42,7,0,0,0,15:08:02,18.5337109375,212672,51.95794948172515,1008.3528292765754,40.85230669147737
308,0,186,42,7,0,0,0,15:08:03,18.531953125,214333,51.920092847600785,1008.3652640009578,40.74837270505338
309,0,186,42,7,0,0,0,15:08:04,18.5294140625,213777,51.86960553617831,1008.3610122238929,40.78391050020828
310,0,177,40,3,0,0,0,15:08:05,18.526875,214055,51.8128639571803,1008.3567604523965,40.819448370152095
311,0,177,40,3,0,0,0,15:08:06,18.5239453125,214753,51.737293308303556,1008.3569805789135,40.81760846878406
312,0,177,40,3,0,0,0,15:08:07,18.520234375,215737,51.63660652020431,1008.3558924201669,40.82670371769821
313,0,159,35,3,0,0,0,15:08:08,18.5133984375,217734,51.52307220808036,1008.3529885050943,40.85097579456729
314,0,159,35,3,0,0,0,15:08:09,18.5102734375,216304,51.453856383665624,1008.3494641382057,40.88043393045721
315,0,159,35,3,0,0,0,15:08:11,18.507734375,216874,51.35972757157363,1008.3417950721201,40.944535487800884
316,0,135,29,1,0,0,0,15:08:12,18.50109375,219183,51.29014145795232,1008.3375094399361,40.98035693107696
317,0,135,29,1,0,0,0,15:08:13,18.492890625,217303,51.18915467199778,1008.3288986093717,41.05233090423848
318,0,135,29,1,0,0,0,15:08:14,18.4852734375,217734,51.14449528573412,1008.3281031532662,41.05897978116052
319,0,120,26,1,0,0,0,15:08:15,18.4770703125,218311,51.08104638758826,1008.3280348005187,41.059551112701996
320,0,120,26,1,0,0,0,15:08:16,18.471796875,218601,51.03046276408755,1008.3328722180855,41.019117274350876
321,0,120,26,1,0,0,0,15:08:17,18.4692578125,218022,51.01766916248255,1008.3303288166463,41.04037642482107
322,0,111,26,2,0,0,0,15:08:18,18.4692578125,217160,51.01766916248255,1008.332037340281,41.02609563821347
323,0,111,26,2,0,0,0,15:08:19,18.4692578125,216446,51.05511624981666,1008.3371629118484,40.98325339040671
324,0,111,26,2,0,0,0,15:08:20,18.4696484375,216304,51.136326472720384,1008.3326914843732,41.02062794485509
325,0,117,26,2,0,0,0,15:08:21,18.471796875,215174,51.30527634757628,1008.3328722180855,41.019117274350876
326,0,117,26,2,0,0,0,15:08:22,18.47375,213777,51.58075172130947,1008.3327258619128,41.02034059869855
327,0,117,26,2,0,0,0,15:08:23,18.4727734375,212810,51.93780762075095,1008.3242563783704,41.091133385013684
328,0,93,24,2,0,0,0,15:08:24,18.470625,213638,52.301704729169224,1008.3343268451811,41.006958719203325
329,0,93,24,2,0,0,0,15:08:25,18.4641796875,215174,52.55246753118901,1008.3269504987016,41.06861433456163
330,0,93,24,2,0,0,0,15:08:26,18.45890625,216874,52.627342585567675,1008.3232450471133,41.09958670212092
331,0,102,27,5,0,0,0,15:08:27,18.4548046875,218456,52.57017050639295,1008.3215019760481,41.11415635834751
332,0,102,27,5,0,0,0,15:08:28,18.4532421875,215879,52.53221328067442,1008.3257193087139,41.07890534229501
333,0,102,27,5,0,0,0,15:08:29,18.4481640625,215596,52.6700682562545,1008.3155068831053,41.164267175033416
334,0,117,30,5,0,0,0,15:08:30,18.4440625,215737,52.820753756935424,1008.3120552397661,41.193118324518544
335,0,117,30,5,0,0,0,15:08:31,18.4409375,216162,52.94014885372586,1008.3068220479304,41.236861003471034
336,0,117,30,5,0,0,0,15:08:32,18.441328125,216589,53.03482413418713,1008.31089309298,41.20283234461893
337,1,150,41,11,3,0,0,15:08:33,18.4430859375,216446,53.10447015956502,1008.3104198664098,41.20678789953141
338,1,150,41,11,3,0,0,15:08:34,18.446015625,216874,53.17429147735983,1008.3067836849682,41.23718166863161
339,1,150,41,11,3,0,0,15:08:35,18.4481640625,216874,53.212457048257185,1008.3035476184008,41.264231070042186
340,1,150,41,11,3,0,0,15:08:36,18.44796875,217303,53.21243226549999,1008.2998036171142,41.29552624750994
341,1,150,41,11,3,0,0,15:08:37,18.447578125,216446,53.24396622147181,1008.3008579424127,41.28671339451445
342,1,150,41,11,3,0,0,15:08:38,18.4450390625,215455,53.38267515154696,1008.3085652392982,41.22229016991451
343,1,168,46,15,4,1,0,15:08:39,18.4440625,215033,53.597623427401864,1008.3171806073369,41.150277094399165
344,1,168,46,15,4,1,0,15:08:40,18.4407421875,215596,53.818858439064144,1008.318454102215,41.13963240478209
345,1,168,46,15,4,1,0,15:08:41,18.4387890625,215174,54.03418754880822,1008.3168917662479,41.15269141558995
346,1,171,47,15,4,1,0,15:08:42,18.438984375,216020,54.1928865832806,1008.3155104019075,41.164237762564206
347,1,171,47,15,4,1,0,15:08:43,18.4399609375,217303,54.23746528638294,1008.3171457906371,41.15056811493285
348,1,171,47,15,4,1,0,15:08:44,18.439765625,219183,54.18663752038433,1008.3202356022931,41.12474149910036
349,2,186,52,18,5,1,0,15:08:45,18.4356640625,220209,54.05916500321899,1008.3219091223486,41.11075317822039
350,2,186,52,18,5,1,0,15:08:46,18.433515625,222290,53.82427057699157,1008.3268533770237,41.06942613411745
351,2,186,52,18,5,1,0,15:08:47,18.4325390625,223043,53.57083823736364,1008.3286348137361,41.05453585851119
352,2,195,53,17,5,1,0,15:08:48,18.4309765625,223953,53.31767923551128,1008.3311434082627,41.03356761458014
353,2,195,53,17,5,1,0,15:08:49,18.4317578125,223953,53.08409923339086,1008.3307433259886,41.03691172441138
354,2,195,53,17,5,1,0,15:08:50,18.433515625,224410,52.857242383877605,1008.328561805805,41.05514610049782
355,3,210,61,26,8,1,0,15:08:51,18.4387890625,224717,52.643700058430376,1008.3339761922045,41.00988966396072
356,3,210,61,26,8,1,0,15:08:52,18.442890625,225177,52.4617060988031,1008.3323026831821,41.02387775707801
357,3,210,61,26,8,1,0,15:08:53,18.4471875,223648,52.34905411282347,1008.3326646232605,41.02085246463975
358,3,246,73,30,9,2,0,15:08:54,18.4512890625,222590,52.31813830972426,1008.337824836643,40.977720684483586
359,3,246,73,30,9,2,0,15:08:55,18.4516796875,221841,52.437649415597356,1008.3401874748947,40.95797256976078
360,3,246,73,30,9,2,0,15:08:56,18.4501171875,219915,52.638829140058554,1008.3375708288679,40.97984381101382
361,5,267,80,36,18,2,0,15:08:57,18.4485546875,219768,52.89066372121043,1008.3349541849531,41.00171508056617
362,5,267,82,37,18,2,0,15:08:58,18.452265625,218311,53.17508410590223,1008.3309178439283,41.03545300642031
363,5,306,89,37,16,2,0,15:08:59,18.455390625,218311,53.51047734014692,1008.3378595795266,40.977430285776734
364,5,324,91,40,16,2,0,15:09:00,18.45578125,219768,53.74475402033713,1008.3333882724442,41.01480381300948
365,5,354,92,37,15,1,0,15:09:01,18.4551953125,222140,53.83972040579789,1008.3289900680313,41.051566440747024
366,5,345,89,37,15,1,0,15:09:02,18.452265625,222440,53.77597936590381,1008.3206669741389,41.121135823274635
367,4,333,84,35,14,1,0,15:09:03,18.450703125,225486,53.63645111301503,1008.3231758004721,41.10016550759806
368,5,339,86,38,14,1,0,15:09:04,18.4501171875,226105,53.446552360230974,1008.3170691563587,41.151208673908386
369,4,333,81,30,11,1,0,15:09:05,18.4501171875,226105,53.244288545668134,1008.3187776284593,41.13692816599728
370,4,333,81,29,11,0,0,15:09:06,18.4501171875,226728,53.02962649574273,1008.3119437407197,41.194050309647885
371,3,366,88,24,2,0,0,15:09:07,18.4528515625,228299,52.809257612404345,1008.3165227596168,41.15577581319868
372,3,372,88,26,2,0,0,15:09:08,18.45578125,228616,52.61435759709745,1008.3111779365199,41.20045142606524
373,3,387,99,28,2,1,1,15:09:09,18.4594921875,227826,52.41976187166794,1008.3122667875334,41.19135006413158
374,3,387,99,28,2,1,1,15:09:10,18.4630078125,228934,52.25047837529788,1008.3044859936305,41.25638743915764
375,3,387,99,28,2,1,1,15:09:11,18.46671875,229413,52.08137514865888,1008.2936150951715,41.34725477269593
376,3,384,102,26,2,1,1,15:09:12,18.46984375,229733,51.918626359346085,1008.2988480724955,41.30351342287578
377,3,384,102,26,2,1,1,15:09:13,18.4753125,229093,51.793914511977576,1008.2994631136944,41.298372435748334
378,3,384,102,26,2,1,1,15:09:14,18.4825390625,228616,51.68203197261804,1008.297895884013,41.311472551177076
379,3,429,116,26,2,1,1,15:09:15,18.4899609375,228299,51.614065208044345,1008.2915297131865,41.36468609052823
380,3,429,116,26,2,1,1,15:09:16,18.495625,227197,51.671129344877244,1008.2873455015998,41.39966122034927
381,3,429,116,26,2,1,1,15:09:17,18.50109375,227040,51.815924777178225,1008.2913770552949,41.36596213042697
382,3,438,116,25,2,1,1,15:09:18,18.5083203125,227354,51.904604273483514,1008.2846829746617,41.42191690207207
383,3,438,116,25,2,1,1,15:09:19,18.515546875,228458,51.90550457180903,1008.2796971571764,41.46359276504175
384,3,438,116,25,2,1,1,15:09:20,18.5223828125,226728,51.92517238211658,1008.2860175549282,41.410761330625895
385,3,444,117,25,2,1,1,15:09:21,18.5262890625,225486,52.08881506208458,1008.2857236430327,41.41321809839071
386,3,444,117,25,2,1,1,15:09:22,18.527265625,225486,52.33394602927957,1008.2976108765173,41.313854865600256
387,3,444,117,25,2,1,1,15:09:23,18.529609375,226572,52.53552003173133,1008.3049527264028,41.252486145292764
388,3,420,111,22,2,1,1,15:09:24,18.5325390625,227040,52.64920669759822,1008.303023599251,41.26861121038871
389,3,420,111,22,2,1,1,15:09:25,18.53625,229893,52.71265951640106,1008.304111270191,41.259519652782075
390,3,420,111,22,2,1,1,15:09:26,18.5403515625,227826,52.70057778970452,1008.3058529691049,41.24496126251466
391,3,432,113,21,2,1,1,15:09:27,18.5434765625,229253,52.64428713551396,1008.3059594294516,41.24407138992416
392,3,432,113,21,2,1,1,15:09:28,18.5450390625,229572,52.562636931150934,1008.3017408375208,41.27933349121892
393,3,432,113,21,2,1,1,15:09:29,18.547578125,228775,52.518899903354274,1008.3059922989561,41.243796642845645
394,3,420,108,21,1,1,1,15:09:30,18.54953125,227983,52.52543866875047,1008.3109713924963,41.20217786326024
395,3,420,108,21,1,1,1,15:09:31,18.550703125,229572,52.59482525813257,1008.3112248745174,41.200059085993956
396,3,420,108,21,1,1,1,15:09:32,18.5520703125,229413,52.61388539686543,1008.3083879042402,41.22377246155342
397,2,360,93,17,1,1,1,15:09:33,18.553828125,229572,52.56374287615327,1008.3130399655522,41.18488731795025
398,2,360,93,17,1,1,1,15:09:34,18.5563671875,230214,52.520005174010294,1008.3190001856786,41.135067891155664
399,2,360,93,17,1,1,1,15:09:36,18.5587109375,231835,52.43221698513626,1008.3143808295849,41.17367947663019
400,2,339,87,14,1,1,1,15:09:37,18.5618359375,232162,52.30684971170399,1008.3179046155617,41.14422536646194
401,2,339,87,14,1,1,1,15:09:38,18.5676953125,231672,52.21332042722169,1008.3157541751987,41.16220014497004
402,2,339,87,14,1,1,1,15:09:39,18.573359375,231672,52.119813522403334,1008.3235293055985,41.0972106974245
403,1,270,64,7,0,0,0,15:09:40,18.5790234375,231835,52.05773751649957,1008.3142162955082,41.17505476219486
404,1,270,64,7,0,0,0,15:09:41,18.5841015625,233810,51.964235299494604,1008.3107572216685,41.20396805084134
405,1,270,64,7,0,0,0,15:09:42,18.58859375,232489,51.87697818941473,1008.3080257541721,41.226799568208605
406,1,273,64,7,0,0,0,15:09:43,18.59328125,233478,51.808592007433596,1008.3022034781948,41.275466393572614
407,1,273,64,7,0,0,0,15:09:44,18.59640625,234309,51.72123804827315,1008.2920560480349,41.3602865532557
408,1,273,64,7,0,0,0,15:09:45,18.602265625,232489,51.659318405677666,1008.3018664766518,41.278283305011136
409,0,204,49,6,0,0,0,15:09:46,18.6083203125,233148,51.578659426524936,1008.3000417193159,41.29353600750384
410,0,204,49,6,0,0,0,15:09:47,18.614375,232983,51.535588696915525,1008.3033434830364,41.26593738446101
411,0,204,49,6,0,0,0,15:09:48,18.620234375,232983,51.4925034545367,1008.3029002935926,41.2696418907157
412,1,240,57,7,0,0,0,15:09:49,18.627265625,233148,51.44331656082238,1008.297583222884,41.31408601621283
413,1,240,57,7,0,0,0,15:09:50,18.635078125,233148,51.400493933088065,1008.2969917402438,41.31903009021404
414,1,240,57,7,0,0,0,15:09:51,18.64328125,235482,51.33271644585161,1008.2902180419442,41.37565011997795
415,1,249,57,6,0,0,0,15:09:52,18.6508984375,234810,51.2836430609739,1008.2978439182689,41.3119069212615
416,1,249,57,6,0,0,0,15:09:53,18.65890625,235313,51.21588313681088,1008.2941605448586,41.342695465630214
417,1,249,57,6,0,0,0,15:09:54,18.6661328125,233810,51.17303879582099,1008.2908778868975,41.370134590508904
418,1,303,63,7,0,0,0,15:09:55,18.6727734375,234810,51.13637772957189,1008.2951592695682,41.33434732663915
419,1,303,63,7,0,0,0,15:09:56,18.678828125,236326,51.11214159641439,1008.2950414342044,41.33533228840158
420,1,303,63,7,0,0,0,15:09:57,18.6844921875,237177,51.10659483691687,1008.290851286331,41.370356939968005
421,1,267,56,7,0,0,0,15:09:58,18.6891796875,234810,51.09468287291426,1008.2850260316352,41.41904933524252
422,1,267,56,7,0,0,0,15:09:59,18.69328125,236666,51.05772342015256,1008.2765105588313,41.490229253872286
423,1,267,56,7,0,0,0,15:10:00,18.6993359375,235819,51.02725423396809,1008.2763919944606,41.49122032409681
424,1,267,56,7,0,0,0,15:10:01,18.70578125,235482,50.97811431699323,1008.2769272047999,41.48674654383755
425,1,267,56,7,0,0,0,15:10:02,18.7130078125,238552,50.92908325192795,1008.2753517813559,41.4999153874218
426,1,267,56,7,0,0,0,15:10:03,18.7219921875,238035,50.85533225982738,1008.2852647124081,41.41705423541852
427,1,279,57,8,0,0,0,15:10:04,18.73,236496,50.82513505833464,1008.2884150992755,41.390720619816534
428,1,279,57,8,0,0,0,15:10:05,18.73859375,236496,50.80124925849286,1008.292546168911,41.35618972365831
429,1,279,57,8,0,0,0,15:10:06,18.748359375,237863,50.783744448723596,1008.293511007917,41.34812481788613
430,1,318,68,12,1,0,0,15:10:07,18.7555859375,237691,50.77839748002447,1008.2970621392991,41.318441639786656
431,0,318,68,12,1,0,0,15:10:08,18.763984375,238207,50.773194535688056,1008.3008655579733,41.28664973789011
432,0,318,68,12,1,0,0,15:10:09,18.7716015625,239245,50.80530398929339,1008.3067795904338,41.23721589368594
433,1,348,75,14,2,0,0,15:10:10,18.7782421875,236836,50.837299773650436,1008.3110587338264,41.20144780423581
434,2,348,75,14,2,0,0,15:10:11,18.7848828125,238552,50.83811615166688,1008.3153377704452,41.16568073017959
435,2,348,75,14,2,0,0,15:10:12,18.792109375,240117,50.820295590365774,1008.3154694247479,41.1645802766701
436,2,369,80,21,2,0,0,15:10:13,18.79875,239245,50.74629427727687,1008.3146200056725,41.171680283668195
437,2,369,80,21,2,0,0,15:10:14,18.8040234375,239419,50.67838576338546,1008.311481755522,41.19791189812284
438,2,369,80,21,2,0,0,15:10:15,18.8091015625,241703,50.59179265869912,1008.3148540774679,41.16972375614954
439,2,369,83,24,2,0,0,15:10:16,18.812421875,241526,50.51747618605885,1008.3101555525,41.20899721862038
440,2,369,83,24,2,0,0,15:10:17,18.8149609375,242058,50.44309451263149,1008.2990208633673,41.3020691036904
441,2,369,83,24,2,0,0,15:10:18,18.817890625,239942,50.38123248284009,1008.281702153938,41.446833212461165
442,2,333,78,23,2,0,0,15:10:19,18.8200390625,240819,50.32551503128857,1008.2682039075848,41.559664124629315
443,2,333,78,23,2,0,0,15:10:20,18.82140625,241703,50.3070257751011,1008.2653640341506,41.58340258692431
444,2,333,78,23,2,0,0,15:10:21,18.824140625,240996,50.30735936523337,1008.2665220627437,41.57372263558241
445,2,330,80,26,2,0,0,15:10:22,18.8262890625,242058,50.3138400173207,1008.2632803688668,41.60081995030417
446,2,330,80,26,2,0,0,15:10:23,18.8282421875,239245,50.34517438612782,1008.2716780023242,41.530624288946505
447,2,330,80,26,2,0,0,15:10:24,18.8278515625,239593,50.38244909148117,1008.2710241542144,41.536089776100724
448,2,303,82,28,2,0,0,15:10:25,18.82921875,241172,50.42616884981728,1008.2716031502454,41.53124997398327
449,2,303,82,28,2,0,0,15:10:26,18.830390625,241172,50.51344966039394,1008.2667267895953,41.57201132647857
450,2,303,82,28,2,0,0,15:10:27,18.8286328125,241172,50.569273780267956,1008.2689129080541,41.55373760807494
451,2,318,85,31,2,0,0,15:10:28,18.82453125,240819,50.63105733445508,1008.2757232129258,41.496810617953784
452,1,318,85,31,2,0,0,15:10:29,18.82140625,238207,50.717910450059534,1008.2824585574751,41.440510523543296
453,1,318,85,31,2,0,0,15:10:30,18.8200390625,241703,50.79878552943809,1008.2682039075848,41.559664124629315
454,1,303,78,28,2,0,0,15:10:31,18.820625,238379,50.917370902584125,1008.2640563361856,41.594333634117
455,2,303,78,28,2,0,0,15:10:32,18.819453125,241349,51.017087797408976,1008.2723514705847,41.524994800824466
456,2,303,78,28,2,0,0,15:10:33,18.816328125,240819,51.06665355677886,1008.2671206354239,41.56871917507626
457,2,327,82,28,2,0,0,15:10:34,18.8149609375,241703,51.07272969151712,1008.2733793224477,41.51640304344666
458,2,327,82,28,2,0,0,15:10:35,18.8169140625,241881,51.054236771678994,1008.268101416378,41.56052084624969
459,2,327,82,28,2,0,0,15:10:36,18.8188671875,241349,51.05447775219106,1008.2696612429644,41.547482299606074
460,2,324,77,24,1,0,0,15:10:37,18.8196484375,241703,51.07955332294974,1008.270968950518,41.53655122146132
461,2,324,77,24,1,0,0,15:10:38,18.82140625,242058,51.06728023070502,1008.2704923899854,41.540534771658
462,1,324,77,24,1,0,0,15:10:39,18.821015625,242058,51.04849856876826,1008.2783857942627,41.47455432138302
463,1,303,72,25,1,0,0,15:10:40,18.8196484375,239942,51.04832989348854,1008.279516189338,41.46510545709592
464,1,303,72,25,1,0,0,15:10:41,18.8149609375,239071,51.15393244321198,1008.28876424401,41.38780217497147
465,2,303,72,25,1,0,0,15:10:42,18.8106640625,237691,51.39097153789936,1008.2918282468742,41.362190701497816
466,1,264,60,17,1,0,0,15:10:43,18.8096875,240996,51.5911517913262,1008.302159522723,41.27583380630484
467,1,264,60,17,1,0,0,15:10:44,18.809296875,241881,51.678804774455266,1008.3100527537284,41.20985648222234
468,1,264,60,17,1,0,0,15:10:45,18.808125,240643,51.71625815345633,1008.3115099353902,41.19767635145649
469,0,258,57,14,1,0,0,15:10:46,18.806171875,242058,51.747353412332615,1008.3082404983847,41.22500458394413
470,0,258,57,14,1,0,0,15:10:47,18.8067578125,243131,51.734890343864286,1008.3177684096798,41.1453638628484
471,0,258,57,14,1,0,0,15:10:48,18.8034375,243131,51.715674136082136,1008.3122103268563,41.19182200091162
472,1,285,66,15,2,0,0,15:10:49,18.8008984375,244393,51.65896252324835,1008.3113788353028,41.19877217595229
473,1,285,66,15,2,0,0,15:10:50,18.799921875,242772,51.57115001841476,1008.3182910938076,41.14099493333399
474,1,285,66,15,2,0,0,15:10:51,18.798359375,244757,51.5333870556314,1008.3071285345987,41.23429916838553
475,1,288,69,15,2,0,0,15:10:52,18.79640625,244575,51.47680614530054,1008.3072778526532,41.23305106136978
476,0,288,69,15,2,0,0,15:10:53,18.793671875,244575,51.41388956433689,1008.3095381253604,41.21415810496438
477,0,288,69,15,2,0,0,15:10:54,18.7915234375,244939,51.351067897247006,1008.3076510698479,41.22993144597686
478,1,288,70,15,2,0,0,15:10:55,18.7876171875,243851,51.31931466618338,1008.3147870245812,41.17028422867096
479,2,288,70,15,2,0,0,15:10:56,18.787421875,245121,51.256768239730626,1008.3161694373538,41.15872911150512
