time,pm10 standard,pm25 standard,pm100 standard,pm10 env,pm25 env,pm100 env,03um,05um,10um,25um,50um,100um,temp,gas,humidity,pressure,altitude
1771459855.0150814,0,0,1,0,0,1,81,24,10,2,1,0,38.93234375,138508,12.496681147655998,1002.0469198469251,93.69362346433333
1771459857.0280108,0,0,1,0,0,1,81,24,10,2,1,0,38.591328125,139601,12.526602135256525,1002.0361711243273,93.78392358465204
1771459859.0401273,0,0,0,0,0,0,81,24,10,2,1,0,38.28859375,140600,12.612498659625707,1002.0395775419837,93.75530615277768
1771459861.051837,0,0,0,0,0,0,84,25,10,2,1,0,37.9118359375,141274,12.749507626737856,1002.0419797716485,93.73512498611281
1771459863.0635726,0,0,0,0,0,0,84,25,10,2,1,0,37.5548046875,141954,13.001080185462454,1002.044141602572,93.71696344629144
1771459865.0765111,0,0,0,0,0,0,84,25,10,2,1,0,37.171015625,142756,13.246568679800637,1002.0443953974047,93.71483131818957
1771459867.089435,0,0,0,0,0,0,81,24,9,2,1,0,36.75265625,144152,13.421086290986253,1002.0228027486852,93.89623252933052
1771459869.102365,0,0,0,0,0,0,81,24,9,2,1,0,36.3473828125,145576,13.536590488817628,1002.0200547542735,93.91931883168114
1771459871.115363,0,0,0,0,0,0,81,24,9,2,1,0,35.9253125,145936,13.710706959003819,1002.0084842735513,94.01652469224084
1771459873.1268644,0,0,0,0,0,0,75,24,9,2,1,0,35.5378125,147028,13.9111254056394,1002.0121781083133,93.98549196869646
1771459875.14005,0,0,0,0,0,0,75,24,9,2,1,0,35.14875,147151,14.101495170615689,1002.0020846944022,94.07028919260794
1771459877.1530843,0,0,0,0,0,0,75,24,9,2,1,0,34.7680859375,148634,14.277301507537022,1001.9980335472335,94.10432405928962
1771459879.1660416,0,0,0,0,0,0,75,24,10,2,1,0,34.43078125,148759,14.494887468086258,1001.9905545636415,94.16715747034648
1771459881.178567,0,0,0,0,0,0,75,24,10,2,1,0,34.048359375,147765,14.700382334441993,1001.9946889678503,94.13242292828275
1771459883.190297,0,0,0,0,0,0,75,24,10,2,1,0,33.676484375,148385,14.946223880981634,1001.9908818045981,94.16440820305728
1771459885.203462,0,0,0,0,0,0,75,24,9,2,1,0,33.3192578125,148385,15.197851273004568,1001.9859226637872,94.20607178111062
1771459887.2162035,0,0,0,0,0,0,75,24,9,2,1,0,32.9344921875,149514,15.453197338241877,1001.9895512535346,94.17558663878363
1771459889.2279286,0,0,0,0,0,0,75,24,9,2,1,0,32.6044140625,149894,15.801466072542961,1001.98416428507,94.22084461184023
1771459891.239659,0,0,0,0,0,0,81,26,12,3,1,0,32.2659375,150660,16.034470805339005,1001.9802621791604,94.25362781228503
1771459893.2518802,0,1,1,0,1,1,81,26,12,3,1,0,31.905390625,151564,16.206236789502668,1001.976348999459,94.28650415203029
1771459895.2648997,0,1,1,0,1,1,81,26,12,3,1,0,31.51203125,151824,16.34114842573936,1001.9686583564746,94.35111692128126
1771459897.276603,0,1,1,0,1,1,84,27,12,3,1,0,31.11984375,153271,16.511160721153416,1001.9674500380702,94.36126861849853
1771459899.28672,0,1,1,0,1,1,84,27,12,3,1,0,30.7169140625,152742,16.70063478135049,1001.970590755938,94.33488187157698
1771459901.298438,0,1,1,0,1,1,84,27,12,3,1,0,30.305,154072,16.96496687595775,1001.9634544151817,94.39483794831558
1771459903.3114288,0,0,1,0,0,1,66,20,9,2,1,0,29.9087109375,153006,17.245351601187895,1001.9620990674639,94.4062249621033
1771459905.3243558,0,0,1,0,0,1,66,20,9,2,1,0,29.646796875,154072,17.543381224172386,1001.9564212414391,94.45392760410462
1771459907.337375,0,0,1,0,0,1,66,20,9,2,1,0,29.3837109375,153671,17.745786362474224,1001.9554814805757,94.4618230901084
1771459909.3503222,0,0,1,0,0,1,48,14,6,2,1,0,29.0364453125,154476,17.90317879166659,1001.9601205627067,94.4228474797077
1771459911.362839,0,0,1,0,0,1,48,14,6,2,1,0,28.7223828125,155154,18.13319110739866,1001.9527886992549,94.48444676944858
1771459913.3747728,0,0,1,0,0,1,48,14,6,2,1,0,28.3641796875,156388,18.396266861861328,1001.9470626439245,94.53255497614187
1771459915.388131,0,0,0,0,0,0,39,12,5,1,0,0,28.0899609375,157083,18.730302797149577,1001.94538918524,94.54661480133942
1771459917.401042,0,0,0,0,0,0,39,12,5,1,0,0,27.8321484375,157222,19.04548838244221,1001.9408954441907,94.58436976454628
1771459919.4128084,0,0,0,0,0,0,39,12,5,1,0,0,27.5159375,157222,19.291482296754133,1001.9335642097562,94.64596472647656
1771459921.4245214,0,0,0,0,0,0,48,15,5,1,0,0,27.2126171875,157924,19.589417278403918,1001.9314455867892,94.66376486647455
1771459923.4362361,0,0,0,0,0,0,48,15,5,1,0,0,26.911640625,157783,19.913399637980117,1001.9275812773521,94.69623190583718
1771459925.4479833,0,0,0,0,0,0,48,15,5,1,0,0,26.6659375,156804,20.28732483241411,1001.913987516228,94.81044436685144
1771459927.4596975,0,0,0,0,0,0,69,21,6,1,0,0,26.4930859375,157643,20.697369975029275,1001.9164304149548,94.78991945618293
1771459929.471427,0,0,0,0,0,0,69,21,6,1,0,0,26.381171875,158065,21.014447231394165,1001.9067033248118,94.87164541629757
